,employee_id,age,attrition,businesstravel,$_dailyrate,department,distancefromhome,education,educationfield,environmentsatisfaction,gender,$_hourlyrate,jobinvolvement,joblevel,jobrole,jobsatisfaction,maritalstatus,$_monthlyincome,$_monthlyrate,numcompaniesworked,overtime,%_percentsalaryhike,performancerating,relationshipsatisfaction,standardhours,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,yearsatcompany,yearsincurrentrole,yearssincelastpromotion,yearswithcurrmanager,datebirth,$_salary,remotework
1423,1424,60,No,non_travel,1122.85,None,1,4,None,3,male,140.3561298198346,1,3, healthcare representative ,4,divorced,9069.17,23579.83,3,no,20,4.0,3,full time,1,19.0,2,4.0,1,None,0,0,1963,108830.0,no
1424,1425,24,Yes,non_travel,290.04,None,22,1,None,4,male,33.72911874138169,1,1, human resources ,3,married,2342.59,6090.75,1,no,11,3.1583919180408704,3,part time,1,1.0,2,3.0,1,None,0,0,1999,26154.766065187407,yes
1425,1426,40,No,travel_rarely,556.26,None,8,2,life sciences,2,female,69.53100891853717,3,2, manufacturing director ,1,None,4758.075797132757,11681.39,2,yes,16,3.0,2,part time,1,18.0,3,3.0,1,None,0,0,1983,53914.11,yes
1426,1427,30,No,travel_rarely,295.29,None,21,1,None,2,male,69.2033858954327,3,1, research scientist ,4,married,2385.0,6201.0,1,no,12,3.0,2,part time,1,10.0,2,2.0,10,None,0,8,1993,53660.33232447947,yes
1427,1428,47,No,non_travel,556.26,None,2,4,marketing,3,male,69.53046729002634,3,2, sales executive ,2,None,4492.84,11681.39,7,no,11,3.0,4,part time,1,4.0,3,1.0,1,None,0,0,1976,53914.11,yes
1428,1429,32,Yes,travel_rarely,694.88, sales ,1,2,None,1,male,86.85898321066726,1,2, sales executive ,2,single,5612.5,14592.5,6,no,15,3.0,2,full time,0,10.0,2,3.0,0,None,0,0,1991,67350.0,no
1429,1430,45,No,travel_rarely,1006.57,None,41,3,life sciences,41,female,125.82082619792357,1,3, human resources ,3,married,8449.804595359208,21138.0,4,no,21,4.0,3,part time,2,9.0,2,4.0,5,None,0,3,1978,97560.0,yes
1430,1431,34,No,non_travel,290.04,None,2,4,None,4,male,36.252428829701095,4,1, research scientist ,4,married,2342.59,6090.75,0,yes,14,3.0,1,part time,3,6.0,3,3.0,5,None,1,2,1989,28111.13,no
1431,1432,33,Yes,non_travel,1032.49,None,16,3,None,1,female,129.06061795084966,3,3, sales executive ,1,None,8339.32,21682.23,2,yes,20,4.0,3,part time,0,16.488812045140794,2,2.0,0,None,0,0,1990,100071.84,yes
1432,1433,31,Yes,travel_rarely,1032.49,None,16,4,None,1,male,91.633867487657,3,3, sales executive ,3,married,8339.32,21682.23,2,no,13,3.0,1,part time,3,11.436157844685729,2,3.0,1,None,0,0,1992,71052.26273827112,yes
1433,1434,29,No,travel_rarely,290.04,None,4,3,technical degree,4,female,36.25243701114161,2,1, research scientist ,1,divorced,2575.6194414766396,6090.75,1,no,13,3.0,3,part time,1,6.168905976724384,2,3.0,1,None,0,0,1994,28111.13,yes
1434,1435,30,No,non_travel,546.21,None,16,3,None,3,male,68.28,4,2, healthcare representative ,3,married,4411.67,11470.33,3,no,16,3.0,3,part time,1,10.0,3,3.0,7,None,1,7,1993,52940.0,no
1435,1436,38,No,travel_rarely,556.26,None,18,3,medical,2,male,69.53,1,2, healthcare representative ,4,married,4758.101481645184,11681.39,3,no,16,3.0,3,part time,1,9.824930759076302,2,3.0,1,None,1,0,1985,53914.11,yes
1436,1437,43,Yes,non_travel,251.44,None,17,3,technical degree,3,male,31.43,2,1, research scientist ,3,None,2030.83,5280.17,9,yes,16,3.0,4,part time,1,6.0,4,3.0,1,None,0,0,1980,24370.0,no
1437,1438,55,No,travel_rarely,1973.98,None,44,3,None,3,male,246.75006369450188,2,5, research director ,1,married,16380.619174869233,41453.67,8,no,12,3.0,2,full time,3,34.0,2,3.0,1,None,0,0,1968,191324.62,no
1438,1439,21,Yes,non_travel,290.04,None,7,1,marketing,2,male,75.67588457790158,3,1, sales representative ,2,single,2342.59,6090.75,1,no,13,3.0,2,part time,0,11.580426844588533,3,3.0,1,None,1,0,2002,58678.88934049496,yes
1439,1440,22,Yes,travel_rarely,290.04,None,45,1,medical,3,female,36.25,3,1, laboratory technician ,1,None,2342.59,6090.75,1,yes,17,3.0,3,part time,0,1.0,6,3.0,1,None,0,0,2001,28111.13,yes
1440,1441,37,No,travel_rarely,420.02,None,8,2,other,3,male,52.501689518169066,3,2, human resources ,2,divorced,3641.229340387083,8820.5,2,no,13,3.0,3,part time,0,19.0,4,2.0,10,None,4,7,1986,40710.0,yes
1441,1442,42,No,travel_rarely,556.26,None,13,3,None,2,male,69.53,4,2, healthcare representative ,1,married,4492.84,11681.39,5,no,18,3.153292599359384,3,part time,2,10.0,2,2.0,0,None,0,0,1981,53914.11,no
1442,1443,18,No,non_travel,290.04,None,14,3,None,2,female,27.435476450246988,3,1, research scientist ,3,single,2342.59,6090.75,1,no,16,3.0,3,part time,0,0.0,4,1.0,0,None,0,0,2005,21274.87839988891,yes
1443,1444,31,Yes,travel_rarely,304.98,None,18,5,human resources,4,male,38.1208865884643,4,1, human resources ,1,married,2463.33,6404.67,0,no,17,3.0,3,full time,0,2.0,4,3.0,1,None,0,0,1992,29560.0,yes
1444,1445,36,No,travel_rarely,556.26,None,2,4,None,4,female,69.53071089027137,3,2, research scientist ,2,None,4758.101505281627,11681.39,4,yes,22,4.0,4,part time,1,9.824933844018386,2,3.0,1,None,0,0,1987,53914.11,yes
1445,1446,32,No,travel_frequently,479.56,None,10,4,marketing,4,male,59.94,3,2, sales executive ,4,None,3873.33,10070.67,8,no,13,3.0,3,part time,0,8.869700500226518,2,4.0,0,None,0,0,1991,46480.0,yes
1446,1447,29,No,non_travel,556.26,None,29,1,life sciences,4,male,69.53,1,2, healthcare representative ,3,divorced,4758.0977911743485,11681.39,8,no,17,3.1541717914150014,4,part time,2,11.0,3,2.7553991969558975,7,None,1,6,1994,53914.11,no
1447,1448,42,No,travel_rarely,290.04,None,8,3,None,4,male,36.252440302379334,3,1, laboratory technician ,3,None,2342.59,6090.75,4,no,13,3.1598127148162996,4,part time,0,6.2582293304747445,3,3.0,0,None,0,0,1981,28111.13,yes
1448,1449,29,No,travel_rarely,289.3,None,6,1,None,4,male,36.160701781183555,2,1, human resources ,2,married,2336.67,6075.33,1,no,11,3.0,4,part time,0,6.2481134899726385,3,3.0,1,None,0,0,1994,28040.0,yes
1449,1450,29,Yes,non_travel,251.64,None,24,2,None,4,male,31.453091832433913,2,1, research scientist ,4,None,2032.5,5284.5,1,yes,24,3.158652108604697,2,part time,0,1.0,3,2.0,1,None,1,0,1994,24390.0,no
1450,1451,28,No,travel_rarely,294.67, sales ,3,3,medical,2,female,34.08907693040521,3,1, sales representative ,2,None,2380.0,6188.0,1,no,19,3.0,4,part time,1,1.0,3,3.0,1,None,0,0,1995,26433.869384580143,yes
1451,1452,30,Yes,non_travel,290.04,None,9,3,None,2,male,74.41875026573547,3,1, sales representative ,4,None,2342.59,6090.75,1,no,13,3.0,3,part time,0,11.410722774668823,3,2.0,1,None,0,0,1993,57704.14922218133,no
1452,1453,22,Yes,travel_rarely,290.04, research & development ,7,1,life sciences,4,male,32.276428240803256,3,1, research scientist ,2,single,2342.59,6090.75,1,no,23,4.0,1,part time,0,1.0,2,3.0,1,None,0,0,2001,25028.38059468585,yes
1453,1454,26,No,non_travel,302.61,None,1,2,life sciences,2,female,37.82421223720922,2,1, research scientist ,3,None,2444.17,6354.83,1,yes,13,3.0,3,full time,1,1.0,3,2.0,1,None,1,0,1997,29330.0,no
1454,1455,44,No,travel_rarely,556.26,None,1,4,None,2,male,69.53070469585333,4,2, healthcare representative ,1,None,4492.84,11681.39,2,no,15,3.0,4,part time,1,10.0,5,3.0,2,0.0,2,2,1979,53914.11,yes
1455,1456,29,Yes,travel_frequently,112.56, sales ,24,3,technical degree,3,male,14.07,4,1, sales representative ,1,single,1120.7124263655703,2363.83,1,no,17,3.0,4,part time,0,1.0,3,2.743627578945692,1,None,0,0,1994,10910.0,yes
1456,1457,28,Yes,travel_rarely,556.26,None,13,2,marketing,4,female,69.53055360981229,3,2, sales executive ,3,None,4492.84,11681.39,3,yes,11,3.0,4,part time,0,6.0,0,3.0,2,None,2,2,1995,53914.11,yes
1457,1458,56,No,travel_rarely,556.26,None,11,5,None,4,female,69.53070192374665,2,2, sales executive ,1,married,4492.84,11681.39,4,no,16,3.0,3,part time,1,9.926608529498209,3,3.0,0,None,0,0,1967,53914.11,yes
1458,1459,39,No,travel_rarely,531.45,None,9,2,None,1,male,66.43,3,2, manufacturing director ,1,married,4554.754106277771,11160.5,1,no,25,4.0,4,part time,1,10.0,3,3.0,10,None,7,9,1984,51510.0,yes
1459,1460,58,No,non_travel,1582.77,None,21,3,None,4,female,197.84738149126355,3,4, manager ,4,None,13173.470523500011,33238.2,4,yes,13,3.0,3,full time,1,23.92209973778735,2,2.0,1,None,0,0,1965,153407.07,yes
1460,1461,42,No,travel_rarely,556.26, sales ,12,4,marketing,2,male,69.53085950505137,3,2, sales executive ,4,divorced,4758.088370188254,11681.39,3,no,12,3.1554888167473543,3,part time,2,14.0,4,3.0,0,None,0,0,1981,53914.11,no
1461,1462,27,Yes,non_travel,295.39,None,22,3,None,1,female,36.92162844050644,2,1, human resources ,2,married,2385.83,6203.17,1,no,12,3.0,1,full time,0,6.331995674636968,2,3.0,1,None,0,0,1996,28630.0,no
1462,1463,38,No,travel_rarely,294.87,None,1,3,None,1,male,109.5924480383844,2,1, sales representative ,1,single,2381.67,6192.33,4,no,14,3.0,1,part time,0,20.0,3,2.0,1,None,0,0,1985,84976.66834624803,yes
1463,1464,32,No,non_travel,556.26,None,5,4,life sciences,4,male,69.53071267999412,2,2, manufacturing director ,4,None,4492.84,11681.39,8,no,24,4.0,2,part time,0,9.926611623311263,1,3.0,1,None,0,0,1991,53914.11,yes
1464,1465,31,No,non_travel,116.48,None,2,1,medical,4,female,14.557494463538768,1,1, laboratory technician ,4,None,94083.0,2446.17,1,no,11,3.0,3,part time,3,31.835675135098207,4,3.0,1,None,0,0,1992,11290.0,yes
1465,1466,25,No,travel_rarely,290.04,None,2,3,None,3,female,36.252428829701095,3,1, human resources ,2,None,2342.59,6090.75,4,no,14,3.0,3,part time,0,6.0,3,3.0,2,None,1,2,1998,28111.13,no
1466,1467,40,No,non_travel,290.04, research & development ,44,4,None,1,male,36.25,3,1, laboratory technician ,4,married,2342.59,6090.75,8,no,19,3.0,3,part time,2,8.0,3,2.0,1,None,0,0,1983,28111.13,yes
1467,1468,39,No,non_travel,2004.79,None,9,3,None,4,male,250.60014662730825,3,5, manager ,4,None,16192.5,42100.5,2,no,13,3.0,3,full time,0,29.88654102323419,3,2.0,6,None,1,3,1984,194310.0,no
1468,1469,23,Yes,non_travel,290.04,None,9,3,None,4,male,75.35081493850379,3,1, sales representative ,1,married,2342.59,6090.75,1,no,19,3.0,1,part time,1,11.536544729657484,3,2.7470513132448406,1,None,1,0,2000,58426.84113428894,no
1469,1470,35,No,travel_rarely,1032.49,None,26,4,life sciences,3,female,129.06061133873726,3,3, human resources ,4,single,8339.32,21682.23,1,yes,16,3.0,3,part time,0,16.488801736249936,2,2.7691375706819032,9,None,1,7,1988,100071.84,no
1470,1471,34,No,travel_rarely,238.13,None,7,2,technical degree,2,male,29.764013666825957,3,1, sales representative ,3,None,1923.33,5000.67,0,yes,25,4.0,2,part time,1,12.0,4,3.0,11,None,5,7,1989,23080.0,yes
1471,1472,28,No,non_travel,221.21,None,16,3,medical,3,male,27.65,3,1, research scientist ,3,single,2011.358860539293,4645.33,1,no,14,3.0,3,part time,0,5.0,3,2.0,5,None,1,4,1995,21440.0,no
1472,1473,29,No,non_travel,554.36,None,1,3,life sciences,1,male,69.29,3,2, healthcare representative ,1,married,4477.5,11641.5,0,no,12,3.0,1,part time,1,6.0,5,2.0,5,None,0,2,1994,53730.0,no
1473,1474,58,Yes,travel_rarely,1032.49,None,23,4,medical,4,female,129.06,3,3, healthcare representative ,4,married,8339.32,21682.23,1,no,12,3.0,4,part time,1,40.0,3,2.0,40,None,15,6,1965,100071.84,yes
1474,1475,38,No,non_travel,1032.49,None,3,3,life sciences,1,male,129.06,3,3, sales executive ,3,divorced,8662.240379992378,21682.23,0,no,12,3.0,3,part time,2,16.365029863462567,6,2.0,16,None,5,13,1985,100071.84,yes
1475,1476,29,No,travel_frequently,1032.49,None,1,1,None,2,female,129.0604077590868,3,3, sales executive ,4,married,8662.257239930002,21682.23,1,no,14,3.0,4,part time,1,11.0,5,3.0,11,None,4,1,1994,100071.84,yes
1476,1477,55,No,travel_rarely,1964.96,None,1,3,medical,4,male,245.6221754893335,3,5, manager ,1,single,15870.83,41264.17,0,no,14,3.0,3,part time,0,37.0,2,3.0,36,None,4,13,1968,190450.0,yes
1477,1478,41,No,non_travel,1652.34,None,2,4,None,4,male,206.54378546422947,3,4, manager ,2,None,13743.804821522579,34699.17,1,no,19,3.0,2,full time,0,24.877496238715086,2,3.0,22,None,0,4,1982,160150.0,yes
1478,1479,39,No,travel_rarely,991.82, research & development ,1,3,None,3,male,120.27534716153804,4,3, healthcare representative ,4,None,8010.83,20828.17,0,no,17,3.1452176801737184,1,part time,3,19.0,5,2.0,18,None,3,7,1984,93259.90495580793,yes
1479,1480,38,No,non_travel,1187.54,None,15,2,life sciences,3,male,148.4425214363594,2,3, research director ,4,None,9933.360583616955,24938.33,0,no,14,3.0,2,full time,1,18.49436079304911,3,3.0,11,None,2,9,1985,115100.0,yes
1480,1481,43,No,non_travel,1582.77,None,12,3,None,1,male,103.20748435352584,2,4, research director ,2,None,12783.92,33238.2,1,no,11,3.0,3,part time,1,11.29494577898107,3,2.7853923448428684,25,None,3,9,1980,80026.12278868782,yes
1481,1482,31,No,non_travel,444.27,None,7,2,None,2,female,55.53225253346082,3,2, manufacturing director ,1,married,3588.33,9329.67,1,no,12,3.0,2,part time,1,13.0,5,1.0,13,None,3,12,1992,43060.0,yes
1482,1483,50,No,travel_rarely,1758.71, research & development ,29,4,life sciences,2,male,219.84071590942395,2,4, manager ,3,married,14205.0,36933.0,0,no,15,3.0,2,full time,1,28.0,2,3.0,27,None,15,7,1973,170460.0,yes
1483,1484,33,No,non_travel,290.04, sales ,8,1,life sciences,2,female,36.25,2,1, sales representative ,4,None,2342.59,6090.75,0,no,19,3.0,4,part time,0,6.25823821612561,2,2.0,2,None,2,2,1990,28111.13,no
1484,1485,26,Yes,non_travel,210.68,None,2,3,life sciences,1,male,52.48292459711082,3,1, research scientist ,1,married,1701.67,4424.33,6,no,14,3.0,2,part time,1,6.0,2,3.0,3,None,1,2,1997,40695.83834849516,yes
1485,1486,38,No,travel_frequently,291.06,None,3,4,None,3,male,36.38001709401096,3,1, research scientist ,3,None,2350.83,6112.17,3,no,16,3.0,1,full time,1,8.0,2,3.0,2,None,2,2,1985,28210.0,no
1486,1487,46,No,non_travel,1973.98,None,1,4,medical,4,male,246.74964483011638,3,5, research director ,4,None,15943.72,41453.67,9,no,17,3.0,4,part time,2,23.0,0,3.0,2,None,2,2,1977,191324.62,yes
1487,1488,21,No,non_travel,213.57,None,25,1,None,4,female,26.7,2,1, research scientist ,2,single,1948.776927175679,4485.0,1,yes,11,3.0,3,part time,0,2.0,6,4.0,2,None,2,2,2002,20700.0,yes
1488,1489,31,No,travel_frequently,287.96,None,20,3,None,3,male,36.0,4,1, sales representative ,4,married,2558.6172121219347,6047.17,0,no,12,3.15882009642188,1,part time,1,3.0,4,3.0,2,None,2,2,1992,27910.0,no
1489,1490,35,No,non_travel,556.26,None,11,2,marketing,4,male,69.53,3,2, sales executive ,4,divorced,4758.116653751226,11681.39,1,no,11,3.0,4,part time,1,5.0,3,3.0,5,None,0,2,1988,53914.11,yes
1490,1491,34,No,non_travel,556.26,None,2,2,None,4,male,69.53069881880465,3,2, manufacturing director ,3,single,4758.101486529327,11681.39,2,no,11,3.0,4,part time,0,9.824933047234223,3,2.7558996971127616,3,None,0,2,1989,53914.11,yes
1491,1492,33,Yes,non_travel,848.51,None,9,4,None,1,female,106.06247984112419,3,2, sales executive ,1,single,7154.002367008641,17818.67,0,no,17,3.0,1,full time,0,6.0,3,3.0,5,None,0,3,1990,82240.0,yes
1492,1493,31,Yes,non_travel,269.29, research & development ,15,3,medical,3,male,33.65866480570231,3,1, laboratory technician ,3,None,2405.5128913990634,5655.0,1,no,12,3.0,3,part time,1,5.883958317124112,5,2.0,2,None,2,2,1992,26100.0,no
1493,1494,37,No,travel_rarely,591.29,None,25,2,None,3,female,73.91035116714552,2,2, healthcare representative ,4,None,5045.338658639829,12417.17,7,no,13,3.0,3,full time,2,9.0,2,3.0,6,None,1,3,1986,57310.0,no
1494,1495,27,No,travel_rarely,261.96,None,6,3,None,4,male,45.24406321358543,2,1, research scientist ,3,married,2115.83,5501.17,1,no,13,3.155382814774189,3,part time,1,4.0,0,3.0,4,2.0,2,2,1996,35083.06820132993,no
1495,1496,35,No,travel_frequently,245.14,None,4,4,other,4,male,30.64062714991985,2,1, laboratory technician ,4,married,1980.0,5148.0,1,no,13,3.0,2,part time,1,2.0,2,4.0,2,None,2,2,1988,23760.0,yes
1496,1497,56,No,non_travel,1973.98,None,4,4,None,4,female,246.75,3,5, manager ,1,divorced,15943.72,41453.67,4,no,13,3.0,4,full time,1,28.0,2,3.0,5,None,4,2,1967,191324.62,no
1497,1498,45,No,non_travel,290.04, research & development ,7,3,medical,1,female,36.25243565248264,3,1, research scientist ,3,None,2575.6194338599785,6090.75,4,yes,19,3.0,3,part time,1,6.16890834511476,2,2.747837442723189,3,None,0,2,1978,28111.13,yes
1498,1499,43,No,travel_rarely,365.13,None,2,3,life sciences,2,male,45.640042367103206,3,1, human resources ,4,None,2949.17,7667.83,0,no,13,3.0,2,full time,0,7.293054634075117,5,3.0,9,None,1,8,1980,35390.0,yes
1499,1500,31,No,travel_rarely,564.16,None,29,4,marketing,1,female,70.5184732107455,2,2, sales executive ,4,None,4822.8824292494155,11847.33,1,no,14,3.0,1,full time,2,9.933449724744165,3,3.0,12,None,5,7,1992,54680.0,yes
1500,1501,35,Yes,non_travel,599.75,None,27,3,None,3,male,74.97,3,2, sales executive ,4,None,4844.17,12594.83,1,no,18,3.0,4,full time,0,10.525974582500023,2,3.0,10,None,7,7,1988,58130.0,yes
1501,1502,35,No,non_travel,556.26, research & development ,2,2,medical,2,male,69.53089355340462,3,2, manufacturing director ,4,divorced,4492.84,11681.39,2,no,14,3.0,3,part time,1,15.0,6,3.0,7,None,1,7,1988,53914.11,no
1502,1503,30,No,non_travel,997.39,None,47,3,medical,47,female,124.67297384021057,3,3, manufacturing director ,3,single,8055.83,20945.17,9,no,14,3.0,2,part time,0,9.0,3,3.0,7,None,0,2,1993,96670.0,no
1503,1504,46,Yes,travel_rarely,556.26,None,21,2,medical,4,female,69.53,3,2, healthcare representative ,2,married,4492.84,11681.39,4,no,22,4.0,4,part time,1,13.0,2,4.0,9,7.0,3,7,1977,53914.11,no
1504,1505,45,No,non_travel,531.76,None,48,4,None,48,female,75.08727503614202,3,2, sales executive ,3,married,4295.0,11167.0,4,no,22,4.0,2,part time,2,10.0,3,4.0,8,None,5,7,1978,58222.51886679198,yes
1505,1506,43,No,travel_frequently,585.52,None,2,4,life sciences,1,male,62.86614635327477,3,2, sales executive ,4,married,4729.17,12295.83,1,no,20,4.0,3,part time,1,7.0,5,3.0,7,None,7,7,1980,48746.662810721486,no
1506,1507,46,Yes,non_travel,754.62,None,10,3,life sciences,3,female,94.32651287146953,3,3, sales executive ,2,None,6095.0,15847.0,5,no,21,4.0,3,part time,3,14.0,2,3.0,8,None,0,7,1977,73140.0,no
1507,1508,40,No,travel_rarely,1582.77, research & development ,1,4,None,1,male,197.8473101166175,3,4, manager ,1,None,12783.92,33238.2,2,no,11,3.0,1,full time,1,22.0,3,2.786446133247481,19,None,11,16,1983,153407.07,yes
1508,1509,27,No,travel_rarely,556.26, sales ,2,2,None,1,female,69.53,4,2, sales executive ,3,single,4492.84,11681.39,0,no,14,3.0,2,part time,0,9.0,5,2.0,8,None,0,7,1996,53914.11,yes
1509,1510,42,No,non_travel,1032.49,None,6,3,medical,3,male,129.0606750513358,3,3, research director ,1,married,8339.32,21682.23,9,no,13,3.0,2,part time,1,18.0,3,4.0,13,None,5,7,1981,100071.84,no
1510,1511,26,No,travel_frequently,290.04,None,6,3,other,3,male,36.25,4,1, laboratory technician ,4,married,2342.59,6090.75,0,no,18,3.0,1,part time,1,8.0,3,3.0,7,None,7,7,1997,28111.13,yes
1511,1512,28,No,travel_frequently,556.26,None,1,2,life sciences,3,male,69.53059343219158,2,2, sales executive ,4,married,4758.110368165513,11681.39,1,no,12,3.0,3,part time,1,7.0,2,3.0,7,None,0,7,1995,53914.11,yes
1512,1513,31,No,travel_rarely,290.04, research & development ,5,4,None,3,male,36.25,3,1, research scientist ,4,married,2575.619399028782,6090.75,0,no,12,3.0,3,part time,1,6.168905992338129,4,3.0,5,None,0,3,1992,28111.13,yes
1513,1514,31,No,travel_rarely,661.35,None,2,3,human resources,1,male,82.67,2,2, human resources ,1,None,5341.67,13888.33,3,no,12,3.0,4,full time,0,11.374722695587181,1,3.0,2,None,1,0,1992,64100.0,yes
1514,1515,31,No,non_travel,290.04, research & development ,2,4,None,3,male,36.252306540088,3,1, research scientist ,4,None,2575.629328703808,6090.75,0,no,18,3.0,2,part time,1,3.0,2,1.0,2,None,2,2,1992,28111.13,yes
1515,1516,52,Yes,non_travel,509.79,None,8,4,medical,3,male,63.72178433228019,2,2, research scientist ,2,None,4117.5,10705.5,2,no,15,3.1551440965461293,1,part time,0,11.0,3,2.0,8,None,7,7,1971,49410.0,no
1516,1517,28,Yes,non_travel,290.04,None,2,4,medical,1,male,36.25243319536583,1,1, research scientist ,4,married,2342.59,6090.75,5,yes,13,3.0,4,part time,0,6.2582382167817965,4,2.0,3,None,2,2,1995,28111.13,yes
1517,1518,47,No,travel_rarely,1973.98,None,5,5,None,4,male,246.7495726651844,3,5, research director ,3,married,16380.660031544308,41453.67,4,no,11,3.0,2,full time,1,21.0,2,3.0,3,None,1,1,1976,191324.62,yes
1518,1519,29,No,non_travel,410.94,None,9,5,other,2,male,51.36619026318281,2,1, laboratory technician ,4,None,3566.8434622577706,8629.83,0,no,17,3.0,3,full time,0,4.0,2,2.753133288907102,3,None,2,2,1994,39830.0,no
1519,1520,37,No,non_travel,654.85,None,5,2,medical,4,male,81.85486305022474,3,2, manufacturing director ,4,None,5289.17,13751.83,7,no,16,3.0,3,full time,2,8.0,2,2.0,6,None,0,4,1986,63470.0,no
1520,1521,23,No,non_travel,299.62,None,22,1,None,3,male,37.45040101529028,3,1, research scientist ,4,None,2654.18561191943,6292.0,1,no,12,3.0,3,full time,2,6.30052697883905,2,2.0,4,None,0,2,2000,29040.0,no
1521,1522,42,No,travel_rarely,278.16, human resources ,2,1,None,3,male,34.77,3,1, human resources ,3,divorced,2246.67,5841.33,0,yes,11,3.0,3,part time,1,4.0,5,3.0,3,None,1,0,1981,26960.0,yes
1522,1523,30,No,non_travel,556.26, sales ,28,2,None,4,female,69.53,3,2, sales executive ,3,None,4492.84,11681.39,7,no,12,3.0,2,part time,1,4.0,2,4.0,2,None,2,2,1993,53914.11,yes
