employee_id,age,attrition,businesstravel,$_dailyrate,department,distancefromhome,education,educationfield,environmentsatisfaction,gender,$_hourlyrate,jobinvolvement,joblevel,jobrole,jobsatisfaction,maritalstatus,$_monthlyincome,$_monthlyrate,numcompaniesworked,overtime,%_percentsalaryhike,performancerating,relationshipsatisfaction,standardhours,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,yearsatcompany,yearsincurrentrole,yearssincelastpromotion,yearswithcurrmanager,datebirth,$_salary,remotework
1449,29,No,travel_rarely,289.3,,6,1,,4,male,,2,1, human resources ,2,married,2336.67,6075.33,1,no,11,3.0,4,part time,0,,3,3.0,1,,0,0,1994,28040.0,yes
1450,29,Yes,non_travel,251.64,,24,2,,4,male,,2,1, research scientist ,4,,2032.5,5284.5,1,yes,24,,2,part time,0,1.0,3,2.0,1,,1,0,1994,24390.0,no
1451,28,No,travel_rarely,294.67, sales ,3,3,medical,2,female,,3,1, sales representative ,2,,2380.0,6188.0,1,no,19,3.0,4,,1,1.0,3,3.0,1,,0,0,1995,,yes
1452,30,Yes,non_travel,290.04,,9,3,,2,male,,3,1, sales representative ,4,,2342.59,6090.75,1,,13,3.0,3,,0,,3,2.0,1,,0,0,1993,,no
1453,22,Yes,travel_rarely,290.04, research & development ,7,1,life sciences,4,male,,3,1, research scientist ,2,single,2342.59,6090.75,1,,23,4.0,1,,0,1.0,2,3.0,1,,0,0,2001,,yes
1454,26,No,non_travel,302.61,,1,2,life sciences,2,female,,2,1, research scientist ,3,,2444.17,6354.83,1,yes,13,3.0,3,full time,1,1.0,3,2.0,1,,1,0,1997,29330.0,no
1455,44,No,travel_rarely,556.26,,1,4,,2,male,,4,2, healthcare representative ,1,,4492.84,11681.39,2,,15,3.0,4,part time,1,10.0,5,3.0,2,0.0,2,2,1979,53914.11,yes
1456,29,Yes,travel_frequently,112.56, sales ,24,3,technical degree,3,male,14.07,4,1, sales representative ,1,single,,2363.83,1,no,17,3.0,4,part time,0,1.0,3,,1,,0,0,1994,10910.0,yes
1457,28,Yes,travel_rarely,556.26,,13,2,marketing,4,female,,3,2, sales executive ,3,,4492.84,11681.39,3,yes,11,3.0,4,part time,0,6.0,0,3.0,2,,2,2,1995,53914.11,yes
1458,56,No,travel_rarely,556.26,,11,5,,4,female,,2,2, sales executive ,1,married,4492.84,11681.39,4,,16,3.0,3,part time,1,,3,3.0,0,,0,0,1967,53914.11,yes
1459,39,No,travel_rarely,531.45,,9,2,,1,male,66.43,3,2, manufacturing director ,1,married,,11160.5,1,no,25,4.0,4,part time,1,10.0,3,3.0,10,,7,9,1984,51510.0,yes
1460,58,No,non_travel,1582.77,,21,3,,4,female,,3,4, manager ,4,,,33238.2,4,yes,13,3.0,3,full time,1,,2,2.0,1,,0,0,1965,153407.07,yes
1461,42,No,travel_rarely,556.26, sales ,12,4,marketing,2,male,,3,2, sales executive ,4,divorced,,11681.39,3,,12,,3,part time,2,14.0,4,3.0,0,,0,0,1981,53914.11,no
1462,27,Yes,non_travel,295.39,,22,3,,1,female,,2,1, human resources ,2,married,2385.83,6203.17,1,no,12,3.0,1,full time,0,,2,3.0,1,,0,0,1996,28630.0,no
1463,38,No,travel_rarely,294.87,,1,3,,1,male,,2,1, sales representative ,1,single,2381.67,6192.33,4,,14,3.0,1,,0,20.0,3,2.0,1,,0,0,1985,,yes
1464,32,No,non_travel,556.26,,5,4,life sciences,4,male,,2,2, manufacturing director ,4,,4492.84,11681.39,8,no,24,4.0,2,part time,0,,1,3.0,1,,0,0,1991,53914.11,yes
1465,31,No,non_travel,116.48,,2,1,medical,4,female,,1,1, laboratory technician ,4,,94083.0,2446.17,1,,11,3.0,3,part time,3,,4,3.0,1,,0,0,1992,11290.0,yes
1466,25,No,travel_rarely,290.04,,2,3,,3,female,,3,1, human resources ,2,,2342.59,6090.75,4,no,14,3.0,3,part time,0,6.0,3,3.0,2,,1,2,1998,28111.13,no
1467,40,No,non_travel,290.04, research & development ,44,4,,1,male,36.25,3,1, laboratory technician ,4,married,2342.59,6090.75,8,no,19,3.0,3,part time,2,8.0,3,2.0,1,,0,0,1983,28111.13,yes
1468,39,No,non_travel,2004.79,,9,3,,4,male,,3,5, manager ,4,,16192.5,42100.5,2,,13,3.0,3,full time,0,,3,2.0,6,,1,3,1984,194310.0,no
1469,23,Yes,non_travel,290.04,,9,3,,4,male,,3,1, sales representative ,1,married,2342.59,6090.75,1,no,19,3.0,1,,1,,3,,1,,1,0,2000,,no
1470,35,No,travel_rarely,1032.49,,26,4,life sciences,3,female,,3,3, human resources ,4,single,8339.32,21682.23,1,yes,16,3.0,3,part time,0,,2,,9,,1,7,1988,100071.84,no
1471,34,No,travel_rarely,238.13,,7,2,technical degree,2,male,,3,1, sales representative ,3,,1923.33,5000.67,0,yes,25,4.0,2,,1,12.0,4,3.0,11,,5,7,1989,23080.0,yes
1472,28,No,non_travel,221.21,,16,3,medical,3,male,27.65,3,1, research scientist ,3,single,,4645.33,1,no,14,3.0,3,part time,0,5.0,3,2.0,5,,1,4,1995,21440.0,no
1473,29,No,non_travel,554.36,,1,3,life sciences,1,male,69.29,3,2, healthcare representative ,1,married,4477.5,11641.5,0,no,12,3.0,1,part time,1,6.0,5,2.0,5,,0,2,1994,53730.0,no
1474,58,Yes,travel_rarely,1032.49,,23,4,medical,4,female,129.06,3,3, healthcare representative ,4,married,8339.32,21682.23,1,,12,3.0,4,part time,1,40.0,3,2.0,40,,15,6,1965,100071.84,yes
1475,38,No,non_travel,1032.49,,3,3,life sciences,1,male,129.06,3,3, sales executive ,3,divorced,,21682.23,0,,12,3.0,3,part time,2,,6,2.0,16,,5,13,1985,100071.84,yes
1476,29,No,travel_frequently,1032.49,,1,1,,2,female,,3,3, sales executive ,4,married,,21682.23,1,,14,3.0,4,part time,1,11.0,5,3.0,11,,4,1,1994,100071.84,yes
1477,55,No,travel_rarely,1964.96,,1,3,medical,4,male,,3,5, manager ,1,single,15870.83,41264.17,0,,14,3.0,3,,0,37.0,2,3.0,36,,4,13,1968,190450.0,yes
1478,41,No,non_travel,1652.34,,2,4,,4,male,,3,4, manager ,2,,,34699.17,1,,19,3.0,2,full time,0,,2,3.0,22,,0,4,1982,160150.0,yes
1479,39,No,travel_rarely,991.82, research & development ,1,3,,3,male,,4,3, healthcare representative ,4,,8010.83,20828.17,0,no,17,,1,,3,19.0,5,2.0,18,,3,7,1984,,yes
1480,38,No,non_travel,1187.54,,15,2,life sciences,3,male,,2,3, research director ,4,,,24938.33,0,,14,3.0,2,full time,1,,3,3.0,11,,2,9,1985,115100.0,yes
1481,43,No,non_travel,1582.77,,12,3,,1,male,,2,4, research director ,2,,12783.92,33238.2,1,no,11,3.0,3,,1,,3,,25,,3,9,1980,,yes
1482,31,No,non_travel,444.27,,7,2,,2,female,,3,2, manufacturing director ,1,married,3588.33,9329.67,1,no,12,3.0,2,part time,1,13.0,5,1.0,13,,3,12,1992,43060.0,yes
1483,50,No,travel_rarely,1758.71, research & development ,29,4,life sciences,2,male,,2,4, manager ,3,married,14205.0,36933.0,0,no,15,3.0,2,full time,1,28.0,2,3.0,27,,15,7,1973,170460.0,yes
1484,33,No,non_travel,290.04, sales ,8,1,life sciences,2,female,36.25,2,1, sales representative ,4,,2342.59,6090.75,0,,19,3.0,4,part time,0,,2,2.0,2,,2,2,1990,28111.13,no
1485,26,Yes,non_travel,210.68,,2,3,life sciences,1,male,,3,1, research scientist ,1,married,1701.67,4424.33,6,,14,3.0,2,,1,6.0,2,3.0,3,,1,2,1997,,yes
1486,38,No,travel_frequently,291.06,,3,4,,3,male,,3,1, research scientist ,3,,2350.83,6112.17,3,no,16,3.0,1,full time,1,8.0,2,3.0,2,,2,2,1985,28210.0,no
1487,46,No,non_travel,1973.98,,1,4,medical,4,male,,3,5, research director ,4,,15943.72,41453.67,9,no,17,3.0,4,,2,23.0,0,3.0,2,,2,2,1977,191324.62,yes
1488,21,No,non_travel,213.57,,25,1,,4,female,26.7,2,1, research scientist ,2,single,,4485.0,1,yes,11,3.0,3,part time,0,2.0,6,4.0,2,,2,2,2002,20700.0,yes
1489,31,No,travel_frequently,287.96,,20,3,,3,male,36.0,4,1, sales representative ,4,married,,6047.17,0,no,12,,1,part time,1,3.0,4,3.0,2,,2,2,1992,27910.0,no
1490,35,No,non_travel,556.26,,11,2,marketing,4,male,69.53,3,2, sales executive ,4,divorced,,11681.39,1,,11,3.0,4,part time,1,5.0,3,3.0,5,,0,2,1988,53914.11,yes
1491,34,No,non_travel,556.26,,2,2,,4,male,,3,2, manufacturing director ,3,single,,11681.39,2,no,11,3.0,4,part time,0,,3,,3,,0,2,1989,53914.11,yes
1492,33,Yes,non_travel,848.51,,9,4,,1,female,,3,2, sales executive ,1,single,,17818.67,0,,17,3.0,1,full time,0,6.0,3,3.0,5,,0,3,1990,82240.0,yes
1493,31,Yes,non_travel,269.29, research & development ,15,3,medical,3,male,,3,1, laboratory technician ,3,,,5655.0,1,no,12,3.0,3,part time,1,,5,2.0,2,,2,2,1992,26100.0,no
1494,37,No,travel_rarely,591.29,,25,2,,3,female,,2,2, healthcare representative ,4,,,12417.17,7,no,13,3.0,3,full time,2,9.0,2,3.0,6,,1,3,1986,57310.0,no
1495,27,No,travel_rarely,261.96,,6,3,,4,male,,2,1, research scientist ,3,married,2115.83,5501.17,1,no,13,,3,,1,4.0,0,3.0,4,2.0,2,2,1996,,no
1496,35,No,travel_frequently,245.14,,4,4,other,4,male,,2,1, laboratory technician ,4,married,1980.0,5148.0,1,,13,3.0,2,part time,1,2.0,2,4.0,2,,2,2,1988,23760.0,yes
1497,56,No,non_travel,1973.98,,4,4,,4,female,246.75,3,5, manager ,1,divorced,15943.72,41453.67,4,no,13,3.0,4,full time,1,28.0,2,3.0,5,,4,2,1967,191324.62,no
1498,45,No,non_travel,290.04, research & development ,7,3,medical,1,female,,3,1, research scientist ,3,,,6090.75,4,yes,19,3.0,3,part time,1,,2,,3,,0,2,1978,28111.13,yes
1499,43,No,travel_rarely,365.13,,2,3,life sciences,2,male,,3,1, human resources ,4,,2949.17,7667.83,0,no,13,3.0,2,full time,0,,5,3.0,9,,1,8,1980,35390.0,yes
1500,31,No,travel_rarely,564.16,,29,4,marketing,1,female,,2,2, sales executive ,4,,,11847.33,1,,14,3.0,1,full time,2,,3,3.0,12,,5,7,1992,54680.0,yes
1501,35,Yes,non_travel,599.75,,27,3,,3,male,74.97,3,2, sales executive ,4,,4844.17,12594.83,1,,18,3.0,4,full time,0,,2,3.0,10,,7,7,1988,58130.0,yes
1502,35,No,non_travel,556.26, research & development ,2,2,medical,2,male,,3,2, manufacturing director ,4,divorced,4492.84,11681.39,2,no,14,3.0,3,part time,1,15.0,6,3.0,7,,1,7,1988,53914.11,no
1503,30,No,non_travel,997.39,,47,3,medical,47,female,,3,3, manufacturing director ,3,single,8055.83,20945.17,9,no,14,3.0,2,part time,0,9.0,3,3.0,7,,0,2,1993,96670.0,no
1504,46,Yes,travel_rarely,556.26,,21,2,medical,4,female,69.53,3,2, healthcare representative ,2,married,4492.84,11681.39,4,no,22,4.0,4,part time,1,13.0,2,4.0,9,7.0,3,7,1977,53914.11,no
1505,45,No,non_travel,531.76,,48,4,,48,female,,3,2, sales executive ,3,married,4295.0,11167.0,4,,22,4.0,2,,2,10.0,3,4.0,8,,5,7,1978,,yes
1506,43,No,travel_frequently,585.52,,2,4,life sciences,1,male,,3,2, sales executive ,4,married,4729.17,12295.83,1,,20,4.0,3,,1,7.0,5,3.0,7,,7,7,1980,,no
1507,46,Yes,non_travel,754.62,,10,3,life sciences,3,female,,3,3, sales executive ,2,,6095.0,15847.0,5,,21,4.0,3,part time,3,14.0,2,3.0,8,,0,7,1977,73140.0,no
1508,40,No,travel_rarely,1582.77, research & development ,1,4,,1,male,,3,4, manager ,1,,12783.92,33238.2,2,,11,3.0,1,full time,1,22.0,3,,19,,11,16,1983,153407.07,yes
1509,27,No,travel_rarely,556.26, sales ,2,2,,1,female,69.53,4,2, sales executive ,3,single,4492.84,11681.39,0,no,14,3.0,2,part time,0,9.0,5,2.0,8,,0,7,1996,53914.11,yes
1510,42,No,non_travel,1032.49,,6,3,medical,3,male,,3,3, research director ,1,married,8339.32,21682.23,9,no,13,3.0,2,,1,18.0,3,4.0,13,,5,7,1981,100071.84,no
1511,26,No,travel_frequently,290.04,,6,3,other,3,male,36.25,4,1, laboratory technician ,4,married,2342.59,6090.75,0,no,18,3.0,1,part time,1,8.0,3,3.0,7,,7,7,1997,28111.13,yes
1512,28,No,travel_frequently,556.26,,1,2,life sciences,3,male,,2,2, sales executive ,4,married,,11681.39,1,,12,3.0,3,part time,1,7.0,2,3.0,7,,0,7,1995,53914.11,yes
1513,31,No,travel_rarely,290.04, research & development ,5,4,,3,male,36.25,3,1, research scientist ,4,married,,6090.75,0,,12,3.0,3,part time,1,,4,3.0,5,,0,3,1992,28111.13,yes
1514,31,No,travel_rarely,661.35,,2,3,human resources,1,male,82.67,2,2, human resources ,1,,5341.67,13888.33,3,no,12,3.0,4,full time,0,,1,3.0,2,,1,0,1992,64100.0,yes
1515,31,No,non_travel,290.04, research & development ,2,4,,3,male,,3,1, research scientist ,4,,,6090.75,0,,18,3.0,2,part time,1,3.0,2,1.0,2,,2,2,1992,28111.13,yes
1516,52,Yes,non_travel,509.79,,8,4,medical,3,male,,2,2, research scientist ,2,,4117.5,10705.5,2,no,15,,1,part time,0,11.0,3,2.0,8,,7,7,1971,49410.0,no
1517,28,Yes,non_travel,290.04,,2,4,medical,1,male,,1,1, research scientist ,4,married,2342.59,6090.75,5,yes,13,3.0,4,part time,0,,4,2.0,3,,2,2,1995,28111.13,yes
1518,47,No,travel_rarely,1973.98,,5,5,,4,male,,3,5, research director ,3,married,,41453.67,4,,11,3.0,2,full time,1,21.0,2,3.0,3,,1,1,1976,191324.62,yes
1519,29,No,non_travel,410.94,,9,5,other,2,male,,2,1, laboratory technician ,4,,,8629.83,0,no,17,3.0,3,full time,0,4.0,2,,3,,2,2,1994,39830.0,no
1520,37,No,non_travel,654.85,,5,2,medical,4,male,,3,2, manufacturing director ,4,,5289.17,13751.83,7,no,16,3.0,3,full time,2,8.0,2,2.0,6,,0,4,1986,63470.0,no
1521,23,No,non_travel,299.62,,22,1,,3,male,,3,1, research scientist ,4,,,6292.0,1,,12,3.0,3,full time,2,,2,2.0,4,,0,2,2000,29040.0,no
1522,42,No,travel_rarely,278.16, human resources ,2,1,,3,male,34.77,3,1, human resources ,3,divorced,2246.67,5841.33,0,yes,11,3.0,3,part time,1,4.0,5,3.0,3,,1,0,1981,26960.0,yes
1523,30,No,non_travel,556.26, sales ,28,2,,4,female,69.53,3,2, sales executive ,3,,4492.84,11681.39,7,,12,3.0,2,part time,1,4.0,2,4.0,2,,2,2,1993,53914.11,yes
1524,21,Yes,non_travel,224.3,,1,1,,1,female,,2,1, sales representative ,2,single,1811.67,4710.33,1,,11,3.0,3,part time,0,3.0,3,3.0,3,,1,2,2002,21740.0,no
1525,57,No,travel_rarely,696.94,,1,4,medical,4,male,,3,2, healthcare representative ,3,,5629.17,14635.83,2,no,11,3.0,3,full time,0,,2,3.0,3,,1,2,1966,67550.0,no
1526,21,No,non_travel,290.04,,9,2,,1,male,,3,1, sales representative ,4,single,2342.59,6090.75,1,,24,4.0,3,part time,0,3.0,3,2.0,3,2.0,2,2,2002,28111.13,yes
1527,31,No,travel_rarely,274.13,,9,4,life sciences,3,male,,2,1, research scientist ,2,,2214.17,5756.83,0,,16,3.0,4,part time,0,3.0,5,3.0,2,,2,2,1992,26570.0,no
1528,29,No,non_travel,290.04, research & development ,23,3,,4,male,,3,1, research scientist ,4,,,6090.75,9,no,16,,4,part time,0,6.0,4,3.0,3,,1,2,1994,28111.13,yes
1529,27,No,travel_rarely,290.04,,1,2,,4,male,,3,1, laboratory technician ,2,,,6090.75,1,no,11,3.0,2,part time,1,5.0,2,3.0,5,,0,4,1996,28111.13,yes
1530,49,No,travel_rarely,1131.31,,7,3,other,2,male,,2,3, healthcare representative ,3,single,,23757.5,8,no,24,4.0,3,full time,0,,2,3.0,5,,0,0,1974,109650.0,no
1531,36,No,travel_rarely,262.37,,2,3,,4,female,,3,1, research scientist ,3,married,2119.17,5509.83,4,no,13,3.0,2,,1,,3,3.0,2,,2,2,1987,,yes
1532,34,Yes,non_travel,547.24,,37,3,marketing,1,male,,4,2, sales executive ,4,,4420.0,11492.0,8,yes,13,3.0,2,,0,,3,2.0,5,,0,4,1989,,yes
1533,24,No,non_travel,556.26,,32,4,marketing,4,female,,3,2, sales executive ,3,divorced,4492.84,11681.39,1,yes,12,3.0,4,part time,1,,2,4.0,5,,0,3,1999,53914.11,yes
1534,42,No,non_travel,290.04,,1,4,,2,female,,3,1, laboratory technician ,1,,2342.59,6090.75,3,no,16,3.0,2,part time,1,8.0,5,3.0,5,,1,2,1981,28111.13,yes
1535,54,No,non_travel,2002.21,,5,2,medical,1,male,,3,5, research director ,1,married,16171.67,42046.33,4,,11,3.0,3,,1,24.0,4,2.0,4,,1,2,1969,,yes
1536,34,No,non_travel,674.56,,4,4,,3,female,,3,2, sales executive ,3,married,,14165.67,9,no,15,3.0,1,full time,1,,3,3.0,3,,1,2,1989,65380.0,yes
1537,43,No,non_travel,232.97,,21,3,,4,male,29.12,3,1, laboratory technician ,4,,1881.67,4892.33,7,,20,4.0,1,part time,1,,1,3.0,3,,1,2,1980,22580.0,yes
1538,43,No,travel_rarely,556.26,,8,4,other,3,female,,3,2, healthcare representative ,3,,4492.84,11681.39,4,yes,14,3.0,4,,0,,3,3.0,5,,0,2,1980,,yes
1539,31,No,travel_rarely,228.84,,1,2,,4,male,,2,1, laboratory technician ,1,married,1848.33,4805.67,1,no,12,3.0,3,,1,4.0,3,,4,,3,2,1992,,yes
1540,25,Yes,travel_rarely,290.04,,3,3,medical,1,male,36.25,3,1, laboratory technician ,1,married,,6090.75,5,no,13,3.0,3,part time,1,6.0,5,,2,,0,2,1998,28111.13,yes
1541,45,No,non_travel,273.83,,10,2,life sciences,1,male,,3,1, research scientist ,4,married,,5750.33,3,no,21,,4,part time,2,8.0,3,2.0,2,,0,2,1978,26540.0,yes
1542,45,No,travel_rarely,1582.77,,33,2,medical,3,male,,3,4, healthcare representative ,4,married,12783.92,33238.2,0,yes,14,3.0,2,full time,0,21.0,2,3.0,20,,4,10,1978,153407.07,yes
1543,47,Yes,non_travel,1032.49,,29,4,life sciences,1,male,129.06,3,3, manager ,2,married,,21682.23,1,,12,3.0,4,part time,1,,2,2.0,10,,9,9,1976,100071.84,no
1544,35,No,non_travel,1032.49,,38,3,life sciences,2,female,,4,3, manager ,2,divorced,8339.32,21682.23,7,,18,,2,,1,10.0,6,2.0,7,,6,2,1988,,yes
1545,29,No,travel_frequently,556.26,,2,2,,2,male,69.53,3,2, sales executive ,4,single,4492.84,11681.39,1,,18,3.0,1,part time,0,,3,,10,,0,9,1994,53914.11,yes
1546,55,No,travel_rarely,556.26, research & development ,17,2,technical degree,17,male,,3,2, laboratory technician ,4,married,4492.84,11681.39,3,,19,,4,,1,12.0,4,3.0,10,,0,8,1968,,yes
1547,26,Yes,travel_rarely,601.3,,4,4,,4,male,,2,2, sales executive ,4,single,,12627.33,1,,12,3.0,2,full time,0,,0,,8,,7,4,1997,58280.0,yes
1548,31,No,travel_rarely,556.26,,7,3,technical degree,2,male,,4,2, sales executive ,4,,,11681.39,4,,11,3.0,2,part time,1,10.0,3,2.0,8,,7,7,1992,53914.11,no
1549,43,No,travel_frequently,253.29,,10,4,life sciences,3,female,,3,1, laboratory technician ,4,,2045.83,5319.17,0,no,19,3.0,1,part time,0,,5,3.0,8,,1,7,1980,24550.0,no
1550,31,No,travel_rarely,556.26,,7,3,marketing,4,male,,3,2, sales executive ,4,,4492.84,11681.39,4,,12,3.0,4,,3,13.0,3,3.0,7,,1,7,1992,,yes
1551,32,No,non_travel,521.55,,2,4,medical,1,female,65.19,4,2, research scientist ,4,single,,10952.5,7,,16,3.0,3,part time,0,,0,2.0,7,,0,7,1991,50550.0,no
1552,33,No,non_travel,483.06,,10,3,,2,male,,2,2, sales executive ,4,,3901.67,10144.33,3,no,14,3.0,3,,0,,6,2.0,7,,0,1,1990,,yes
1553,43,No,travel_frequently,542.39, research & development ,30,4,life sciences,3,female,,2,2, laboratory technician ,3,divorced,4380.83,11390.17,1,no,11,,2,,1,9.0,3,4.0,9,,0,0,1980,,no
1554,29,Yes,travel_rarely,218.63,,8,4,,2,male,,1,1, laboratory technician ,1,,1765.83,4591.17,1,,11,3.0,4,,0,7.0,4,2.0,7,,0,7,1994,,yes
1555,27,No,non_travel,556.26, sales ,12,4,,2,female,,3,2, sales executive ,2,,4492.84,11681.39,1,no,18,3.0,1,part time,1,8.0,3,3.0,8,,0,7,1996,53914.11,yes
1556,29,No,travel_rarely,556.26,,10,1,,4,female,,2,2, sales executive ,2,divorced,4492.84,11681.39,1,yes,14,3.0,1,,2,7.0,2,3.0,7,,1,7,1994,,yes
1557,37,No,non_travel,616.37,,6,3,medical,3,male,,4,2, research scientist ,1,divorced,,12943.67,4,,13,3.0,1,full time,2,13.0,2,3.0,7,,6,7,1986,59740.0,yes
1558,26,No,travel_rarely,556.26,,1,3,,3,male,69.53,3,2, sales executive ,3,,,11681.39,1,,17,3.0,2,part time,1,,3,3.0,8,,7,7,1997,53914.11,no
1559,40,No,travel_rarely,290.04,,10,4,life sciences,4,female,,4,1, laboratory technician ,3,married,,6090.75,3,yes,13,3.0,3,part time,1,,3,3.0,7,,1,7,1983,28111.13,yes
1560,41,Yes,non_travel,556.26,,4,3,,1,male,69.53,3,2, sales executive ,2,,4492.84,11681.39,1,no,18,3.0,3,part time,0,8.0,5,3.0,8,,7,7,1982,53914.11,yes
1561,51,No,travel_rarely,556.26,,31,2,,31,female,69.53,3,2, sales executive ,4,,,11681.39,4,no,11,3.0,3,part time,1,18.0,2,2.0,7,,0,7,1972,53914.11,no
1562,37,No,non_travel,313.03,,14,3,,4,female,,3,1, laboratory technician ,1,,2528.33,6573.67,1,no,12,3.0,3,full time,1,,2,2.0,18,,12,17,1986,30340.0,no
1563,56,No,non_travel,1363.14,,6,3,life sciences,3,female,,4,4, sales executive ,1,married,11010.0,28626.0,9,no,11,3.0,4,full time,3,36.0,0,2.0,7,,7,7,1967,132120.0,yes
1564,41,No,travel_rarely,865.84, sales ,1,3,marketing,2,male,108.23,4,3, sales executive ,1,married,6993.33,18182.67,1,,16,3.0,3,part time,1,10.0,2,3.0,10,,0,7,1982,83920.0,yes
1565,46,No,non_travel,556.26,,18,3,medical,3,female,,3,2, manufacturing director ,3,,4492.84,11681.39,2,no,14,3.0,3,,1,19.0,5,2.0,10,,0,8,1977,,no
1566,30,No,non_travel,290.04,,2,3,,3,female,,3,1, laboratory technician ,4,single,2342.59,6090.75,0,,14,3.0,3,part time,0,12.0,2,2.0,11,,6,7,1993,28111.13,yes
1567,35,No,travel_rarely,1032.49,,16,3,life sciences,4,male,,3,3, healthcare representative ,3,,,21682.23,4,yes,12,3.0,3,part time,0,10.0,2,3.0,8,,0,0,1988,100071.84,yes
1568,48,No,travel_rarely,417.96,,2,5,,2,female,,3,2, sales executive ,4,married,3375.83,8777.17,2,no,14,3.0,1,part time,1,14.0,2,3.0,9,,6,7,1975,40510.0,yes
1569,45,No,travel_rarely,495.75,,2,3,other,4,male,,3,2, sales executive ,2,,,10410.83,0,no,19,3.0,2,part time,1,,3,4.0,8,,3,7,1978,48050.0,no
1570,26,Yes,travel_frequently,282.8,,17,4,life sciences,2,female,,3,1, human resources ,3,,,5938.83,0,yes,11,3.0,2,part time,1,8.0,2,,7,,1,0,1997,27410.0,yes
1571,41,No,non_travel,556.26,,2,4,other,1,female,69.53,2,2, healthcare representative ,3,single,4492.84,11681.39,2,yes,17,3.0,1,part time,0,10.0,3,3.0,8,,0,7,1982,53914.11,yes
1572,34,No,non_travel,550.64,,21,4,,4,male,,4,2, sales executive ,4,single,,11563.5,1,,12,3.0,4,part time,0,10.0,3,3.0,10,,5,7,1989,53370.0,no
1573,31,No,travel_rarely,556.26,,29,4,medical,1,male,69.53,4,2, sales executive ,4,divorced,,11681.39,4,no,22,4.0,4,part time,2,13.0,4,4.0,7,,5,7,1992,53914.11,yes
1574,43,No,travel_frequently,556.26,,9,5,,4,male,69.53,3,2, laboratory technician ,3,divorced,4492.84,11681.39,3,,13,3.0,2,part time,1,10.0,3,3.0,8,,4,7,1980,53914.11,yes
1575,53,No,non_travel,556.26, sales ,1,1,,4,female,69.53,3,2, sales executive ,1,single,,11681.39,7,,20,4.0,4,part time,0,18.0,2,4.0,14,,8,10,1970,53914.11,no
1576,37,No,travel_rarely,973.35,,3,3,other,3,male,,3,3, manufacturing director ,3,married,7861.67,20440.33,1,no,15,,3,part time,1,,2,3.0,10,,7,8,1986,94340.0,yes
1577,54,No,non_travel,1032.49,,24,4,,3,male,129.06,3,3, human resources ,2,,8339.32,21682.23,2,,15,,3,part time,1,16.0,1,4.0,9,,7,1,1969,100071.84,no
1578,38,No,travel_rarely,556.26, sales ,7,4,marketing,4,female,,2,2, sales executive ,4,,4492.84,11681.39,0,no,20,,1,part time,0,,2,3.0,7,,0,5,1985,53914.11,yes
1579,29,No,non_travel,290.04, research & development ,1,4,life sciences,2,male,,1,1, research scientist ,4,divorced,2342.59,6090.75,1,,18,3.0,4,,1,10.0,5,3.0,10,,2,8,1994,,yes
1580,34,No,non_travel,1032.49,,9,3,medical,4,female,,2,3, healthcare representative ,2,,8339.32,21682.23,1,,14,3.0,2,,0,9.0,3,4.0,8,,7,7,1989,100071.84,yes
1581,39,No,non_travel,556.26,,2,4,technical degree,4,female,,2,2, healthcare representative ,3,single,4492.84,11681.39,1,no,11,3.0,1,part time,0,20.0,4,3.0,20,7.0,11,10,1984,53914.11,no
1582,32,No,non_travel,556.73,,10,3,marketing,4,male,,3,2, sales executive ,4,,4496.67,11691.33,1,,12,3.0,4,,0,10.0,2,2.0,10,,0,8,1991,,yes
1583,38,No,travel_rarely,556.26,,1,4,life sciences,2,female,,4,2, healthcare representative ,4,,4492.84,11681.39,0,,13,3.0,3,part time,0,10.0,4,,9,,1,8,1985,53914.11,no
1584,27,No,travel_rarely,1032.49,,1,2,life sciences,3,female,,3,3, manufacturing director ,1,married,,21682.23,1,,11,3.0,4,part time,0,9.0,3,3.0,9,,0,7,1996,100071.84,no
1585,32,No,travel_rarely,1151.33,,3,2,life sciences,3,female,,3,3, research director ,4,single,,24177.83,3,,15,3.0,4,full time,0,10.0,6,3.0,7,,7,7,1991,111590.0,no
1586,47,No,non_travel,511.75,,14,4,marketing,4,male,,3,2, sales executive ,1,single,,10746.67,2,,12,3.0,4,part time,0,20.0,2,3.0,7,,1,7,1976,49600.0,no
1587,27,No,travel_frequently,907.21,,10,2,,4,male,,3,3, manufacturing director ,1,,7327.5,19051.5,1,no,21,4.0,3,part time,2,9.0,4,2.0,9,,1,7,1996,87930.0,yes
1588,41,No,non_travel,1979.82,,1,3,,4,male,247.48,2,5, manager ,3,,15990.83,41576.17,1,no,12,,2,full time,1,22.0,3,3.0,22,,2,10,1982,191890.0,no
1589,28,Yes,non_travel,228.63, research & development ,1,2,,1,female,,1,1, research scientist ,2,,,4801.33,7,yes,13,3.0,4,part time,0,10.0,4,3.0,7,,3,7,1995,22160.0,yes
1590,36,No,non_travel,1208.48, research & development ,8,3,,1,female,,4,3, research director ,1,married,9760.83,25378.17,9,,14,3.0,1,full time,1,10.0,2,3.0,8,,0,5,1987,117130.0,no
1591,30,No,non_travel,547.24,,35,5,marketing,35,male,68.4,3,2, sales executive ,4,divorced,4420.0,11492.0,7,no,23,,4,part time,1,10.0,2,2.0,8,,7,7,1993,53040.0,no
